Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vid_index,frame_number,obj,action,class
557305,557305,557305,205,ZY20210800002/H2/C2/N14/S25/s02/T3,205,Watercup,carry,Mug
557306,557306,557306,206,ZY20210800002/H2/C2/N14/S25/s02/T3,206,Watercup,carry,Mug
557307,557307,557307,207,ZY20210800002/H2/C2/N14/S25/s02/T3,207,Watercup,carry,Mug
557308,557308,557308,208,ZY20210800002/H2/C2/N14/S25/s02/T3,208,Watercup,carry,Mug
557309,557309,557309,209,ZY20210800002/H2/C2/N14/S25/s02/T3,209,Watercup,carry,Mug
557310,557310,557310,210,ZY20210800002/H2/C2/N14/S25/s02/T3,210,Watercup,putdown,Mug
557311,557311,557311,211,ZY20210800002/H2/C2/N14/S25/s02/T3,211,Watercup,putdown,Mug
557312,557312,557312,212,ZY20210800002/H2/C2/N14/S25/s02/T3,212,Watercup,putdown,Mug
557313,557313,557313,213,ZY20210800002/H2/C2/N14/S25/s02/T3,213,Watercup,putdown,Mug
557314,557314,557314,214,ZY20210800002/H2/C2/N14/S25/s02/T3,214,Watercup,putdown,Mug
557315,557315,557315,215,ZY20210800002/H2/C2/N14/S25/s02/T3,215,Watercup,putdown,Mug
557316,557316,557316,216,ZY20210800002/H2/C2/N14/S25/s02/T3,216,Watercup,putdown,Mug
557317,557317,557317,217,ZY20210800002/H2/C2/N14/S25/s02/T3,217,Watercup,putdown,Mug
557318,557318,557318,218,ZY20210800002/H2/C2/N14/S25/s02/T3,218,Watercup,putdown,Mug
557319,557319,557319,219,ZY20210800002/H2/C2/N14/S25/s02/T3,219,Watercup,putdown,Mug
557320,557320,557320,220,ZY20210800002/H2/C2/N14/S25/s02/T3,220,Watercup,putdown,Mug
557321,557321,557321,221,ZY20210800002/H2/C2/N14/S25/s02/T3,221,Watercup,putdown,Mug
557322,557322,557322,222,ZY20210800002/H2/C2/N14/S25/s02/T3,222,Watercup,putdown,Mug
557323,557323,557323,223,ZY20210800002/H2/C2/N14/S25/s02/T3,223,Watercup,putdown,Mug
557324,557324,557324,224,ZY20210800002/H2/C2/N14/S25/s02/T3,224,Watercup,putdown,Mug
557325,557325,557325,225,ZY20210800002/H2/C2/N14/S25/s02/T3,225,Watercup,putdown,Mug
557326,557326,557326,226,ZY20210800002/H2/C2/N14/S25/s02/T3,226,Watercup,putdown,Mug
557327,557327,557327,227,ZY20210800002/H2/C2/N14/S25/s02/T3,227,Watercup,putdown,Mug
557328,557328,557328,228,ZY20210800002/H2/C2/N14/S25/s02/T3,228,Watercup,putdown,Mug
557329,557329,557329,229,ZY20210800002/H2/C2/N14/S25/s02/T3,229,Watercup,putdown,Mug
557330,557330,557330,230,ZY20210800002/H2/C2/N14/S25/s02/T3,230,Watercup,putdown,Mug
557331,557331,557331,231,ZY20210800002/H2/C2/N14/S25/s02/T3,231,Watercup,putdown,Mug
557332,557332,557332,232,ZY20210800002/H2/C2/N14/S25/s02/T3,232,Watercup,putdown,Mug
557333,557333,557333,233,ZY20210800002/H2/C2/N14/S25/s02/T3,233,Watercup,putdown,Mug
557334,557334,557334,234,ZY20210800002/H2/C2/N14/S25/s02/T3,234,Watercup,putdown,Mug
557335,557335,557335,235,ZY20210800002/H2/C2/N14/S25/s02/T3,235,Watercup,putdown,Mug
557336,557336,557336,236,ZY20210800002/H2/C2/N14/S25/s02/T3,236,Watercup,putdown,Mug
557337,557337,557337,237,ZY20210800002/H2/C2/N14/S25/s02/T3,237,Watercup,putdown,Mug
557338,557338,557338,238,ZY20210800002/H2/C2/N14/S25/s02/T3,238,Watercup,putdown,Mug
557339,557339,557339,239,ZY20210800002/H2/C2/N14/S25/s02/T3,239,Watercup,putdown,Mug
557340,557340,557340,240,ZY20210800002/H2/C2/N14/S25/s02/T3,240,Watercup,putdown,Mug
557341,557341,557341,241,ZY20210800002/H2/C2/N14/S25/s02/T3,241,Watercup,putdown,Mug
557342,557342,557342,242,ZY20210800002/H2/C2/N14/S25/s02/T3,242,Watercup,putdown,Mug
557343,557343,557343,243,ZY20210800002/H2/C2/N14/S25/s02/T3,243,Watercup,putdown,Mug
557344,557344,557344,244,ZY20210800002/H2/C2/N14/S25/s02/T3,244,Watercup,putdown,Mug
557345,557345,557345,245,ZY20210800002/H2/C2/N14/S25/s02/T3,245,Watercup,putdown,Mug
557346,557346,557346,246,ZY20210800002/H2/C2/N14/S25/s02/T3,246,Watercup,putdown,Mug
557347,557347,557347,247,ZY20210800002/H2/C2/N14/S25/s02/T3,247,Watercup,putdown,Mug
557348,557348,557348,248,ZY20210800002/H2/C2/N14/S25/s02/T3,248,Watercup,putdown,Mug
557349,557349,557349,249,ZY20210800002/H2/C2/N14/S25/s02/T3,249,Watercup,putdown,Mug
557350,557350,557350,250,ZY20210800002/H2/C2/N14/S25/s02/T3,250,Watercup,putdown,Mug
557351,557351,557351,251,ZY20210800002/H2/C2/N14/S25/s02/T3,251,Watercup,putdown,Mug
557352,557352,557352,252,ZY20210800002/H2/C2/N14/S25/s02/T3,252,Watercup,putdown,Mug
557353,557353,557353,253,ZY20210800002/H2/C2/N14/S25/s02/T3,253,Watercup,putdown,Mug
557354,557354,557354,254,ZY20210800002/H2/C2/N14/S25/s02/T3,254,Watercup,putdown,Mug
557355,557355,557355,255,ZY20210800002/H2/C2/N14/S25/s02/T3,255,Watercup,putdown,Mug
557356,557356,557356,256,ZY20210800002/H2/C2/N14/S25/s02/T3,256,Watercup,putdown,Mug
557357,557357,557357,257,ZY20210800002/H2/C2/N14/S25/s02/T3,257,Watercup,putdown,Mug
