Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vid_index,frame_number,obj,action,class
169456,169456,169456,256,ZY20210800002/H2/C8/N14/S80/s02/T1,256,bucket/Buckethandle,putdown,Bucket
169457,169457,169457,257,ZY20210800002/H2/C8/N14/S80/s02/T1,257,bucket/Buckethandle,putdown,Bucket
169458,169458,169458,258,ZY20210800002/H2/C8/N14/S80/s02/T1,258,bucket/Buckethandle,putdown,Bucket
169459,169459,169459,259,ZY20210800002/H2/C8/N14/S80/s02/T1,259,bucket/Buckethandle,putdown,Bucket
169460,169460,169460,260,ZY20210800002/H2/C8/N14/S80/s02/T1,260,bucket/Buckethandle,putdown,Bucket
169461,169461,169461,261,ZY20210800002/H2/C8/N14/S80/s02/T1,261,bucket/Buckethandle,putdown,Bucket
169462,169462,169462,262,ZY20210800002/H2/C8/N14/S80/s02/T1,262,bucket/Buckethandle,putdown,Bucket
169463,169463,169463,263,ZY20210800002/H2/C8/N14/S80/s02/T1,263,bucket/Buckethandle,putdown,Bucket
169464,169464,169464,264,ZY20210800002/H2/C8/N14/S80/s02/T1,264,bucket/Buckethandle,putdown,Bucket
169465,169465,169465,265,ZY20210800002/H2/C8/N14/S80/s02/T1,265,bucket/Buckethandle,putdown,Bucket
169466,169466,169466,266,ZY20210800002/H2/C8/N14/S80/s02/T1,266,bucket/Buckethandle,putdown,Bucket
169467,169467,169467,267,ZY20210800002/H2/C8/N14/S80/s02/T1,267,bucket/Buckethandle,putdown,Bucket
169468,169468,169468,268,ZY20210800002/H2/C8/N14/S80/s02/T1,268,bucket/Buckethandle,putdown,Bucket
169469,169469,169469,269,ZY20210800002/H2/C8/N14/S80/s02/T1,269,bucket/Buckethandle,putdown,Bucket
169470,169470,169470,270,ZY20210800002/H2/C8/N14/S80/s02/T1,270,bucket/Buckethandle,putdown,Bucket
169471,169471,169471,271,ZY20210800002/H2/C8/N14/S80/s02/T1,271,bucket/Buckethandle,putdown,Bucket
169472,169472,169472,272,ZY20210800002/H2/C8/N14/S80/s02/T1,272,bucket/Buckethandle,putdown,Bucket
169473,169473,169473,273,ZY20210800002/H2/C8/N14/S80/s02/T1,273,bucket/Buckethandle,putdown,Bucket
169474,169474,169474,274,ZY20210800002/H2/C8/N14/S80/s02/T1,274,bucket/Buckethandle,putdown,Bucket
169475,169475,169475,275,ZY20210800002/H2/C8/N14/S80/s02/T1,275,bucket/Buckethandle,putdown,Bucket
169476,169476,169476,276,ZY20210800002/H2/C8/N14/S80/s02/T1,276,bucket/Buckethandle,putdown,Bucket
169477,169477,169477,277,ZY20210800002/H2/C8/N14/S80/s02/T1,277,bucket/Buckethandle,putdown,Bucket
169478,169478,169478,278,ZY20210800002/H2/C8/N14/S80/s02/T1,278,bucket/Buckethandle,putdown,Bucket
169479,169479,169479,279,ZY20210800002/H2/C8/N14/S80/s02/T1,279,bucket/Buckethandle,putdown,Bucket
169480,169480,169480,280,ZY20210800002/H2/C8/N14/S80/s02/T1,280,bucket/Buckethandle,putdown,Bucket
169550,169550,169550,50,ZY20210800002/H2/C5/N37/S265/s02/T4,50,bottleddrinks,Grasp,Bottle
169551,169551,169551,51,ZY20210800002/H2/C5/N37/S265/s02/T4,51,bottleddrinks,Grasp,Bottle
169552,169552,169552,52,ZY20210800002/H2/C5/N37/S265/s02/T4,52,bottleddrinks,Grasp,Bottle
169553,169553,169553,53,ZY20210800002/H2/C5/N37/S265/s02/T4,53,bottleddrinks,Grasp,Bottle
169554,169554,169554,54,ZY20210800002/H2/C5/N37/S265/s02/T4,54,bottleddrinks,Grasp,Bottle
169555,169555,169555,55,ZY20210800002/H2/C5/N37/S265/s02/T4,55,bottleddrinks,Grasp,Bottle
169556,169556,169556,56,ZY20210800002/H2/C5/N37/S265/s02/T4,56,bottleddrinks,Grasp,Bottle
169557,169557,169557,57,ZY20210800002/H2/C5/N37/S265/s02/T4,57,bottleddrinks,Grasp,Bottle
169558,169558,169558,58,ZY20210800002/H2/C5/N37/S265/s02/T4,58,bottleddrinks,Pickup,Bottle
169559,169559,169559,59,ZY20210800002/H2/C5/N37/S265/s02/T4,59,bottleddrinks,Pickup,Bottle
169560,169560,169560,60,ZY20210800002/H2/C5/N37/S265/s02/T4,60,bottleddrinks,Pickup,Bottle
169561,169561,169561,61,ZY20210800002/H2/C5/N37/S265/s02/T4,61,bottleddrinks,Pickup,Bottle
169562,169562,169562,62,ZY20210800002/H2/C5/N37/S265/s02/T4,62,bottleddrinks,Pickup,Bottle
169563,169563,169563,63,ZY20210800002/H2/C5/N37/S265/s02/T4,63,bottleddrinks,Pickup,Bottle
169564,169564,169564,64,ZY20210800002/H2/C5/N37/S265/s02/T4,64,bottleddrinks,Pickup,Bottle
169565,169565,169565,65,ZY20210800002/H2/C5/N37/S265/s02/T4,65,bottleddrinks,Pickup,Bottle
169566,169566,169566,66,ZY20210800002/H2/C5/N37/S265/s02/T4,66,bottleddrinks,Pickup,Bottle
169567,169567,169567,67,ZY20210800002/H2/C5/N37/S265/s02/T4,67,bottleddrinks,Pickup,Bottle
169568,169568,169568,68,ZY20210800002/H2/C5/N37/S265/s02/T4,68,bottleddrinks,Pickup,Bottle
169569,169569,169569,69,ZY20210800002/H2/C5/N37/S265/s02/T4,69,bottleddrinks,Pickup,Bottle
169570,169570,169570,70,ZY20210800002/H2/C5/N37/S265/s02/T4,70,bottleddrinks,Pickup,Bottle
169571,169571,169571,71,ZY20210800002/H2/C5/N37/S265/s02/T4,71,bottleddrinks,Pickup,Bottle
169572,169572,169572,72,ZY20210800002/H2/C5/N37/S265/s02/T4,72,bottleddrinks,Pickup,Bottle
169573,169573,169573,73,ZY20210800002/H2/C5/N37/S265/s02/T4,73,bottleddrinks,Pickup,Bottle
169574,169574,169574,74,ZY20210800002/H2/C5/N37/S265/s02/T4,74,bottleddrinks,Pickup,Bottle
169575,169575,169575,75,ZY20210800002/H2/C5/N37/S265/s02/T4,75,bottleddrinks,Pickup,Bottle
169576,169576,169576,76,ZY20210800002/H2/C5/N37/S265/s02/T4,76,bottleddrinks,Pickup,Bottle
169577,169577,169577,77,ZY20210800002/H2/C5/N37/S265/s02/T4,77,bottleddrinks,Pickup,Bottle
169578,169578,169578,78,ZY20210800002/H2/C5/N37/S265/s02/T4,78,bottleddrinks,Pickup,Bottle
169579,169579,169579,79,ZY20210800002/H2/C5/N37/S265/s02/T4,79,bottleddrinks,Pickup,Bottle
169580,169580,169580,80,ZY20210800002/H2/C5/N37/S265/s02/T4,80,bottleddrinks,carry,Bottle
169581,169581,169581,81,ZY20210800002/H2/C5/N37/S265/s02/T4,81,bottleddrinks,carry,Bottle
169582,169582,169582,82,ZY20210800002/H2/C5/N37/S265/s02/T4,82,bottleddrinks,carry,Bottle
169583,169583,169583,83,ZY20210800002/H2/C5/N37/S265/s02/T4,83,bottleddrinks,carry,Bottle
169584,169584,169584,84,ZY20210800002/H2/C5/N37/S265/s02/T4,84,bottleddrinks,carry,Bottle
169585,169585,169585,85,ZY20210800002/H2/C5/N37/S265/s02/T4,85,bottleddrinks,carry,Bottle
169586,169586,169586,86,ZY20210800002/H2/C5/N37/S265/s02/T4,86,bottleddrinks,carry,Bottle
169587,169587,169587,87,ZY20210800002/H2/C5/N37/S265/s02/T4,87,bottleddrinks,carry,Bottle
169588,169588,169588,88,ZY20210800002/H2/C5/N37/S265/s02/T4,88,bottleddrinks,carry,Bottle
169589,169589,169589,89,ZY20210800002/H2/C5/N37/S265/s02/T4,89,bottleddrinks,carry,Bottle
169590,169590,169590,90,ZY20210800002/H2/C5/N37/S265/s02/T4,90,bottleddrinks,carry,Bottle
169591,169591,169591,91,ZY20210800002/H2/C5/N37/S265/s02/T4,91,bottleddrinks,carry,Bottle
169592,169592,169592,92,ZY20210800002/H2/C5/N37/S265/s02/T4,92,bottleddrinks,carry,Bottle
169593,169593,169593,93,ZY20210800002/H2/C5/N37/S265/s02/T4,93,bottleddrinks,putdown,Bottle
169594,169594,169594,94,ZY20210800002/H2/C5/N37/S265/s02/T4,94,bottleddrinks,putdown,Bottle
169595,169595,169595,95,ZY20210800002/H2/C5/N37/S265/s02/T4,95,bottleddrinks,putdown,Bottle
169596,169596,169596,96,ZY20210800002/H2/C5/N37/S265/s02/T4,96,bottleddrinks,putdown,Bottle
169597,169597,169597,97,ZY20210800002/H2/C5/N37/S265/s02/T4,97,bottleddrinks,putdown,Bottle
169598,169598,169598,98,ZY20210800002/H2/C5/N37/S265/s02/T4,98,bottleddrinks,putdown,Bottle
169599,169599,169599,99,ZY20210800002/H2/C5/N37/S265/s02/T4,99,bottleddrinks,putdown,Bottle
169600,169600,169600,100,ZY20210800002/H2/C5/N37/S265/s02/T4,100,bottleddrinks,putdown,Bottle
169601,169601,169601,101,ZY20210800002/H2/C5/N37/S265/s02/T4,101,bottleddrinks,putdown,Bottle
169602,169602,169602,102,ZY20210800002/H2/C5/N37/S265/s02/T4,102,bottleddrinks,putdown,Bottle
169603,169603,169603,103,ZY20210800002/H2/C5/N37/S265/s02/T4,103,bottleddrinks,putdown,Bottle
169604,169604,169604,104,ZY20210800002/H2/C5/N37/S265/s02/T4,104,bottleddrinks,putdown,Bottle
169605,169605,169605,105,ZY20210800002/H2/C5/N37/S265/s02/T4,105,bottleddrinks,putdown,Bottle
169606,169606,169606,106,ZY20210800002/H2/C5/N37/S265/s02/T4,106,bottleddrinks,putdown,Bottle
169607,169607,169607,107,ZY20210800002/H2/C5/N37/S265/s02/T4,107,bottleddrinks,putdown,Bottle
169608,169608,169608,108,ZY20210800002/H2/C5/N37/S265/s02/T4,108,bottleddrinks,putdown,Bottle
169609,169609,169609,109,ZY20210800002/H2/C5/N37/S265/s02/T4,109,bottleddrinks,putdown,Bottle
169610,169610,169610,110,ZY20210800002/H2/C5/N37/S265/s02/T4,110,bottleddrinks,putdown,Bottle
169611,169611,169611,111,ZY20210800002/H2/C5/N37/S265/s02/T4,111,bottleddrinks,putdown,Bottle
169612,169612,169612,112,ZY20210800002/H2/C5/N37/S265/s02/T4,112,bottleddrinks,putdown,Bottle
169613,169613,169613,113,ZY20210800002/H2/C5/N37/S265/s02/T4,113,bottleddrinks,putdown,Bottle
169614,169614,169614,114,ZY20210800002/H2/C5/N37/S265/s02/T4,114,bottleddrinks,putdown,Bottle
169615,169615,169615,115,ZY20210800002/H2/C5/N37/S265/s02/T4,115,bottleddrinks,putdown,Bottle
169682,169682,169682,182,ZY20210800002/H2/C5/N37/S265/s02/T4,182,bottleddrinks,Grasp,Bottle
169683,169683,169683,183,ZY20210800002/H2/C5/N37/S265/s02/T4,183,bottleddrinks,Grasp,Bottle
169684,169684,169684,184,ZY20210800002/H2/C5/N37/S265/s02/T4,184,bottleddrinks,Grasp,Bottle
169685,169685,169685,185,ZY20210800002/H2/C5/N37/S265/s02/T4,185,bottleddrinks,Grasp,Bottle
169686,169686,169686,186,ZY20210800002/H2/C5/N37/S265/s02/T4,186,bottleddrinks,Grasp,Bottle
169687,169687,169687,187,ZY20210800002/H2/C5/N37/S265/s02/T4,187,bottleddrinks,Grasp,Bottle
169688,169688,169688,188,ZY20210800002/H2/C5/N37/S265/s02/T4,188,bottleddrinks,Pickup,Bottle
169689,169689,169689,189,ZY20210800002/H2/C5/N37/S265/s02/T4,189,bottleddrinks,Pickup,Bottle
169690,169690,169690,190,ZY20210800002/H2/C5/N37/S265/s02/T4,190,bottleddrinks,Pickup,Bottle
169691,169691,169691,191,ZY20210800002/H2/C5/N37/S265/s02/T4,191,bottleddrinks,Pickup,Bottle
169692,169692,169692,192,ZY20210800002/H2/C5/N37/S265/s02/T4,192,bottleddrinks,Pickup,Bottle
169693,169693,169693,193,ZY20210800002/H2/C5/N37/S265/s02/T4,193,bottleddrinks,Pickup,Bottle
169694,169694,169694,194,ZY20210800002/H2/C5/N37/S265/s02/T4,194,bottleddrinks,Pickup,Bottle
169695,169695,169695,195,ZY20210800002/H2/C5/N37/S265/s02/T4,195,bottleddrinks,Pickup,Bottle
169696,169696,169696,196,ZY20210800002/H2/C5/N37/S265/s02/T4,196,bottleddrinks,Pickup,Bottle
169697,169697,169697,197,ZY20210800002/H2/C5/N37/S265/s02/T4,197,bottleddrinks,Pickup,Bottle
169698,169698,169698,198,ZY20210800002/H2/C5/N37/S265/s02/T4,198,bottleddrinks,Pickup,Bottle
169699,169699,169699,199,ZY20210800002/H2/C5/N37/S265/s02/T4,199,bottleddrinks,Pickup,Bottle
169700,169700,169700,200,ZY20210800002/H2/C5/N37/S265/s02/T4,200,bottleddrinks,carry,Bottle
169701,169701,169701,201,ZY20210800002/H2/C5/N37/S265/s02/T4,201,bottleddrinks,carry,Bottle
169702,169702,169702,202,ZY20210800002/H2/C5/N37/S265/s02/T4,202,bottleddrinks,carry,Bottle
169703,169703,169703,203,ZY20210800002/H2/C5/N37/S265/s02/T4,203,bottleddrinks,carry,Bottle
169704,169704,169704,204,ZY20210800002/H2/C5/N37/S265/s02/T4,204,bottleddrinks,carry,Bottle
169705,169705,169705,205,ZY20210800002/H2/C5/N37/S265/s02/T4,205,bottleddrinks,carry,Bottle
