Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vid_index,frame_number,obj,action,class
818485,818485,818485,85,ZY20210800003/H3/C9/N12/S300/s01/T2,85,scissors/scissors2,carry,Scissors
818486,818486,818486,86,ZY20210800003/H3/C9/N12/S300/s01/T2,86,scissors/scissors2,carry,Scissors
818487,818487,818487,87,ZY20210800003/H3/C9/N12/S300/s01/T2,87,scissors/scissors2,carry,Scissors
818488,818488,818488,88,ZY20210800003/H3/C9/N12/S300/s01/T2,88,scissors/scissors2,carry,Scissors
818489,818489,818489,89,ZY20210800003/H3/C9/N12/S300/s01/T2,89,scissors/scissors2,carry,Scissors
818490,818490,818490,90,ZY20210800003/H3/C9/N12/S300/s01/T2,90,scissors/scissors2,carry,Scissors
818491,818491,818491,91,ZY20210800003/H3/C9/N12/S300/s01/T2,91,scissors/scissors2,carry,Scissors
818492,818492,818492,92,ZY20210800003/H3/C9/N12/S300/s01/T2,92,scissors/scissors2,carry,Scissors
818493,818493,818493,93,ZY20210800003/H3/C9/N12/S300/s01/T2,93,scissors/scissors2,carry,Scissors
818494,818494,818494,94,ZY20210800003/H3/C9/N12/S300/s01/T2,94,scissors/scissors2,carry,Scissors
818495,818495,818495,95,ZY20210800003/H3/C9/N12/S300/s01/T2,95,scissors/scissors2,carry,Scissors
818496,818496,818496,96,ZY20210800003/H3/C9/N12/S300/s01/T2,96,scissors/scissors2,carry,Scissors
818497,818497,818497,97,ZY20210800003/H3/C9/N12/S300/s01/T2,97,scissors/scissors2,carry,Scissors
818498,818498,818498,98,ZY20210800003/H3/C9/N12/S300/s01/T2,98,scissors/scissors2,carry,Scissors
818499,818499,818499,99,ZY20210800003/H3/C9/N12/S300/s01/T2,99,scissors/scissors2,carry,Scissors
818500,818500,818500,100,ZY20210800003/H3/C9/N12/S300/s01/T2,100,scissors/scissors2,carry,Scissors
818501,818501,818501,101,ZY20210800003/H3/C9/N12/S300/s01/T2,101,scissors/scissors2,carry,Scissors
818502,818502,818502,102,ZY20210800003/H3/C9/N12/S300/s01/T2,102,scissors/scissors2,carry,Scissors
818503,818503,818503,103,ZY20210800003/H3/C9/N12/S300/s01/T2,103,scissors/scissors2,carry,Scissors
818504,818504,818504,104,ZY20210800003/H3/C9/N12/S300/s01/T2,104,scissors/scissors2,carry,Scissors
818505,818505,818505,105,ZY20210800003/H3/C9/N12/S300/s01/T2,105,scissors/scissors2,putdown,Scissors
818506,818506,818506,106,ZY20210800003/H3/C9/N12/S300/s01/T2,106,scissors/scissors2,putdown,Scissors
818507,818507,818507,107,ZY20210800003/H3/C9/N12/S300/s01/T2,107,scissors/scissors2,putdown,Scissors
818508,818508,818508,108,ZY20210800003/H3/C9/N12/S300/s01/T2,108,scissors/scissors2,putdown,Scissors
818509,818509,818509,109,ZY20210800003/H3/C9/N12/S300/s01/T2,109,scissors/scissors2,putdown,Scissors
818510,818510,818510,110,ZY20210800003/H3/C9/N12/S300/s01/T2,110,scissors/scissors2,putdown,Scissors
818511,818511,818511,111,ZY20210800003/H3/C9/N12/S300/s01/T2,111,scissors/scissors2,putdown,Scissors
818512,818512,818512,112,ZY20210800003/H3/C9/N12/S300/s01/T2,112,scissors/scissors2,putdown,Scissors
818513,818513,818513,113,ZY20210800003/H3/C9/N12/S300/s01/T2,113,scissors/scissors2,putdown,Scissors
818514,818514,818514,114,ZY20210800003/H3/C9/N12/S300/s01/T2,114,scissors/scissors2,putdown,Scissors
818515,818515,818515,115,ZY20210800003/H3/C9/N12/S300/s01/T2,115,scissors/scissors2,putdown,Scissors
818516,818516,818516,116,ZY20210800003/H3/C9/N12/S300/s01/T2,116,scissors/scissors2,putdown,Scissors
818517,818517,818517,117,ZY20210800003/H3/C9/N12/S300/s01/T2,117,scissors/scissors2,putdown,Scissors
818518,818518,818518,118,ZY20210800003/H3/C9/N12/S300/s01/T2,118,scissors/scissors2,putdown,Scissors
818519,818519,818519,119,ZY20210800003/H3/C9/N12/S300/s01/T2,119,scissors/scissors2,putdown,Scissors
818520,818520,818520,120,ZY20210800003/H3/C9/N12/S300/s01/T2,120,scissors/scissors2,putdown,Scissors
818521,818521,818521,121,ZY20210800003/H3/C9/N12/S300/s01/T2,121,scissors/scissors2,putdown,Scissors
818522,818522,818522,122,ZY20210800003/H3/C9/N12/S300/s01/T2,122,scissors/scissors2,putdown,Scissors
818523,818523,818523,123,ZY20210800003/H3/C9/N12/S300/s01/T2,123,scissors/scissors2,putdown,Scissors
818524,818524,818524,124,ZY20210800003/H3/C9/N12/S300/s01/T2,124,scissors/scissors2,putdown,Scissors
818525,818525,818525,125,ZY20210800003/H3/C9/N12/S300/s01/T2,125,scissors/scissors2,putdown,Scissors
818526,818526,818526,126,ZY20210800003/H3/C9/N12/S300/s01/T2,126,scissors/scissors2,putdown,Scissors
818578,818578,818578,178,ZY20210800003/H3/C9/N12/S300/s01/T2,178,scissors/scissors2,Grasp,Scissors
818579,818579,818579,179,ZY20210800003/H3/C9/N12/S300/s01/T2,179,scissors/scissors2,Grasp,Scissors
818580,818580,818580,180,ZY20210800003/H3/C9/N12/S300/s01/T2,180,scissors/scissors2,Grasp,Scissors
818581,818581,818581,181,ZY20210800003/H3/C9/N12/S300/s01/T2,181,scissors/scissors2,Grasp,Scissors
818582,818582,818582,182,ZY20210800003/H3/C9/N12/S300/s01/T2,182,scissors/scissors2,Grasp,Scissors
818583,818583,818583,183,ZY20210800003/H3/C9/N12/S300/s01/T2,183,scissors/scissors2,Grasp,Scissors
818584,818584,818584,184,ZY20210800003/H3/C9/N12/S300/s01/T2,184,scissors/scissors2,Grasp,Scissors
818585,818585,818585,185,ZY20210800003/H3/C9/N12/S300/s01/T2,185,scissors/scissors2,Grasp,Scissors
818586,818586,818586,186,ZY20210800003/H3/C9/N12/S300/s01/T2,186,scissors/scissors2,Pickup,Scissors
818587,818587,818587,187,ZY20210800003/H3/C9/N12/S300/s01/T2,187,scissors/scissors2,Pickup,Scissors
818588,818588,818588,188,ZY20210800003/H3/C9/N12/S300/s01/T2,188,scissors/scissors2,Pickup,Scissors
818589,818589,818589,189,ZY20210800003/H3/C9/N12/S300/s01/T2,189,scissors/scissors2,Pickup,Scissors
818590,818590,818590,190,ZY20210800003/H3/C9/N12/S300/s01/T2,190,scissors/scissors2,Pickup,Scissors
818591,818591,818591,191,ZY20210800003/H3/C9/N12/S300/s01/T2,191,scissors/scissors2,Pickup,Scissors
818592,818592,818592,192,ZY20210800003/H3/C9/N12/S300/s01/T2,192,scissors/scissors2,Pickup,Scissors
818593,818593,818593,193,ZY20210800003/H3/C9/N12/S300/s01/T2,193,scissors/scissors2,Pickup,Scissors
818594,818594,818594,194,ZY20210800003/H3/C9/N12/S300/s01/T2,194,scissors/scissors2,Pickup,Scissors
818595,818595,818595,195,ZY20210800003/H3/C9/N12/S300/s01/T2,195,scissors/scissors2,Pickup,Scissors
818596,818596,818596,196,ZY20210800003/H3/C9/N12/S300/s01/T2,196,scissors/scissors2,Pickup,Scissors
818597,818597,818597,197,ZY20210800003/H3/C9/N12/S300/s01/T2,197,scissors/scissors2,Pickup,Scissors
818598,818598,818598,198,ZY20210800003/H3/C9/N12/S300/s01/T2,198,scissors/scissors2,Pickup,Scissors
818599,818599,818599,199,ZY20210800003/H3/C9/N12/S300/s01/T2,199,scissors/scissors2,Pickup,Scissors
818600,818600,818600,200,ZY20210800003/H3/C9/N12/S300/s01/T2,200,scissors/scissors2,Pickup,Scissors
818601,818601,818601,201,ZY20210800003/H3/C9/N12/S300/s01/T2,201,scissors/scissors2,Pickup,Scissors
818602,818602,818602,202,ZY20210800003/H3/C9/N12/S300/s01/T2,202,scissors/scissors2,Pickup,Scissors
818603,818603,818603,203,ZY20210800003/H3/C9/N12/S300/s01/T2,203,scissors/scissors2,Pickup,Scissors
