Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,vid_index,frame_number,obj,action,class
127104,127104,127104,204,ZY20210800001/H1/C7/N22/S60/s01/T2,204,bowl,carry,Bowl
127105,127105,127105,205,ZY20210800001/H1/C7/N22/S60/s01/T2,205,bowl,carry,Bowl
127106,127106,127106,206,ZY20210800001/H1/C7/N22/S60/s01/T2,206,bowl,carry,Bowl
127107,127107,127107,207,ZY20210800001/H1/C7/N22/S60/s01/T2,207,bowl,carry,Bowl
127108,127108,127108,208,ZY20210800001/H1/C7/N22/S60/s01/T2,208,bowl,carry,Bowl
127109,127109,127109,209,ZY20210800001/H1/C7/N22/S60/s01/T2,209,bowl,carry,Bowl
127110,127110,127110,210,ZY20210800001/H1/C7/N22/S60/s01/T2,210,bowl,carry,Bowl
127111,127111,127111,211,ZY20210800001/H1/C7/N22/S60/s01/T2,211,bowl,carry,Bowl
127112,127112,127112,212,ZY20210800001/H1/C7/N22/S60/s01/T2,212,bowl,carry,Bowl
127113,127113,127113,213,ZY20210800001/H1/C7/N22/S60/s01/T2,213,bowl,carry,Bowl
127114,127114,127114,214,ZY20210800001/H1/C7/N22/S60/s01/T2,214,bowl,carry,Bowl
127115,127115,127115,215,ZY20210800001/H1/C7/N22/S60/s01/T2,215,bowl,carry,Bowl
127116,127116,127116,216,ZY20210800001/H1/C7/N22/S60/s01/T2,216,bowl,carry,Bowl
127117,127117,127117,217,ZY20210800001/H1/C7/N22/S60/s01/T2,217,bowl,carry,Bowl
127118,127118,127118,218,ZY20210800001/H1/C7/N22/S60/s01/T2,218,bowl,carry,Bowl
127119,127119,127119,219,ZY20210800001/H1/C7/N22/S60/s01/T2,219,bowl,carry,Bowl
127120,127120,127120,220,ZY20210800001/H1/C7/N22/S60/s01/T2,220,bowl,carry,Bowl
127121,127121,127121,221,ZY20210800001/H1/C7/N22/S60/s01/T2,221,bowl,carry,Bowl
127122,127122,127122,222,ZY20210800001/H1/C7/N22/S60/s01/T2,222,bowl,carry,Bowl
127123,127123,127123,223,ZY20210800001/H1/C7/N22/S60/s01/T2,223,bowl,carry,Bowl
127124,127124,127124,224,ZY20210800001/H1/C7/N22/S60/s01/T2,224,bowl,carry,Bowl
127125,127125,127125,225,ZY20210800001/H1/C7/N22/S60/s01/T2,225,bowl,carry,Bowl
127126,127126,127126,226,ZY20210800001/H1/C7/N22/S60/s01/T2,226,bowl,carry,Bowl
127127,127127,127127,227,ZY20210800001/H1/C7/N22/S60/s01/T2,227,bowl,carry,Bowl
127128,127128,127128,228,ZY20210800001/H1/C7/N22/S60/s01/T2,228,bowl,putdown,Bowl
127129,127129,127129,229,ZY20210800001/H1/C7/N22/S60/s01/T2,229,bowl,putdown,Bowl
127130,127130,127130,230,ZY20210800001/H1/C7/N22/S60/s01/T2,230,bowl,putdown,Bowl
127131,127131,127131,231,ZY20210800001/H1/C7/N22/S60/s01/T2,231,bowl,putdown,Bowl
127132,127132,127132,232,ZY20210800001/H1/C7/N22/S60/s01/T2,232,bowl,putdown,Bowl
127133,127133,127133,233,ZY20210800001/H1/C7/N22/S60/s01/T2,233,bowl,putdown,Bowl
127134,127134,127134,234,ZY20210800001/H1/C7/N22/S60/s01/T2,234,bowl,putdown,Bowl
127135,127135,127135,235,ZY20210800001/H1/C7/N22/S60/s01/T2,235,bowl,putdown,Bowl
127136,127136,127136,236,ZY20210800001/H1/C7/N22/S60/s01/T2,236,bowl,putdown,Bowl
127137,127137,127137,237,ZY20210800001/H1/C7/N22/S60/s01/T2,237,bowl,putdown,Bowl
127138,127138,127138,238,ZY20210800001/H1/C7/N22/S60/s01/T2,238,bowl,putdown,Bowl
127139,127139,127139,239,ZY20210800001/H1/C7/N22/S60/s01/T2,239,bowl,putdown,Bowl
127140,127140,127140,240,ZY20210800001/H1/C7/N22/S60/s01/T2,240,bowl,putdown,Bowl
127141,127141,127141,241,ZY20210800001/H1/C7/N22/S60/s01/T2,241,bowl,putdown,Bowl
127142,127142,127142,242,ZY20210800001/H1/C7/N22/S60/s01/T2,242,bowl,putdown,Bowl
127143,127143,127143,243,ZY20210800001/H1/C7/N22/S60/s01/T2,243,bowl,putdown,Bowl
127144,127144,127144,244,ZY20210800001/H1/C7/N22/S60/s01/T2,244,bowl,putdown,Bowl
127145,127145,127145,245,ZY20210800001/H1/C7/N22/S60/s01/T2,245,bowl,putdown,Bowl
127146,127146,127146,246,ZY20210800001/H1/C7/N22/S60/s01/T2,246,bowl,putdown,Bowl
127147,127147,127147,247,ZY20210800001/H1/C7/N22/S60/s01/T2,247,bowl,putdown,Bowl
127148,127148,127148,248,ZY20210800001/H1/C7/N22/S60/s01/T2,248,bowl,putdown,Bowl
127149,127149,127149,249,ZY20210800001/H1/C7/N22/S60/s01/T2,249,bowl,putdown,Bowl
127150,127150,127150,250,ZY20210800001/H1/C7/N22/S60/s01/T2,250,bowl,putdown,Bowl
127151,127151,127151,251,ZY20210800001/H1/C7/N22/S60/s01/T2,251,bowl,putdown,Bowl
127152,127152,127152,252,ZY20210800001/H1/C7/N22/S60/s01/T2,252,bowl,putdown,Bowl
127153,127153,127153,253,ZY20210800001/H1/C7/N22/S60/s01/T2,253,bowl,putdown,Bowl
127154,127154,127154,254,ZY20210800001/H1/C7/N22/S60/s01/T2,254,bowl,putdown,Bowl
127155,127155,127155,255,ZY20210800001/H1/C7/N22/S60/s01/T2,255,bowl,putdown,Bowl
127156,127156,127156,256,ZY20210800001/H1/C7/N22/S60/s01/T2,256,bowl,putdown,Bowl
127157,127157,127157,257,ZY20210800001/H1/C7/N22/S60/s01/T2,257,bowl,putdown,Bowl
